Timestamp;Y;F3;F4;P7;FC6;F7;F8;T7;P8;FC5;AF4;Unknown;T8;X;O2;O1;AF3;QY;QF3;QF4;QP7;QFC6;QF7;QF8;QT7;QP8;QFC5;QAF4;QUnknown;QT8;QX;QO2;QO1;QAF3
1456820379.58;22;-73;-130;-95;-85;-130;-106;-133;-143;-106;-76;104;-95;21;-38;-101;-101;0;0;11;7;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.59;22;-59;-139;-100;-93;-128;-123;-127;-175;-107;-84;105;-117;21;-52;-109;-107;0;0;11;7;1;6;3;3;13;0;3;11;8;0;0;2;8
1456820379.6;22;-55;-141;-113;-98;-123;-132;-114;-175;-95;-107;106;-130;22;-46;-105;-107;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.6;22;-70;-131;-104;-83;-129;-128;-94;-154;-92;-107;107;-112;22;-36;-99;-105;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.61;22;-52;-117;-91;-64;-114;-116;-83;-150;-82;-78;108;-94;22;-41;-101;-96;0;0;11;7;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.62;22;-56;-121;-98;-72;-78;-116;-102;-168;-61;-84;109;-96;21;-43;-98;-96;0;0;11;7;1;6;3;3;13;0;3;11;8;0;0;2;8
1456820379.63;22;-64;-133;-101;-72;-74;-122;-113;-179;-62;-98;110;-95;21;-49;-97;-95;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.63;22;-63;-130;-94;-55;-94;-115;-99;-173;-83;-85;111;-89;21;-55;-93;-100;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.64;22;-55;-131;-96;-58;-99;-114;-85;-165;-90;-88;112;-91;22;-52;-88;-108;0;0;11;7;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.65;22;-43;-138;-99;-64;-101;-121;-103;-159;-90;-102;113;-87;22;-43;-85;-98;0;0;11;7;1;6;3;3;13;0;3;11;8;0;0;2;8
1456820379.65;22;-43;-138;-99;-64;-101;-121;-103;-159;-90;-102;113;-87;22;-43;-85;-98;0;0;11;7;1;6;3;3;13;0;3;11;8;0;0;2;8
1456820379.66;22;-66;-140;-91;-61;-119;-120;-118;-164;-98;-97;114;-91;22;-44;-86;-104;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.67;22;-65;-147;-92;-81;-128;-130;-99;-188;-98;-89;115;-117;22;-67;-91;-112;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.67;22;-54;-147;-101;-96;-127;-153;-86;-210;-94;-89;116;-136;21;-84;-90;-112;0;0;11;7;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.68;22;-63;-144;-99;-81;-126;-151;-89;-220;-101;-85;117;-128;21;-92;-94;-122;0;0;11;7;1;6;3;3;13;0;3;11;8;0;0;2;8
1456820379.69;22;-57;-153;-106;-67;-120;-129;-104;-213;-105;-84;118;-106;22;-104;-100;-134;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.7;22;-61;-155;-117;-57;-119;-118;-127;-176;-95;-92;119;-87;21;-93;-83;-134;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.71;22;-53;-146;-99;-48;-123;-120;-116;-157;-95;-86;120;-82;22;-81;-72;-115;0;0;11;7;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.71;22;-50;-144;-87;-57;-127;-123;-83;-178;-110;-77;121;-89;21;-99;-82;-117;0;0;11;7;1;6;3;3;13;0;3;11;8;0;0;2;8
1456820379.72;22;-61;-146;-107;-66;-136;-119;-84;-190;-115;-79;122;-98;21;-111;-83;-136;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.73;22;-49;-154;-109;-65;-144;-127;-103;-181;-114;-80;123;-105;21;-101;-77;-135;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.73;22;-63;-160;-92;-72;-144;-148;-109;-182;-122;-78;124;-111;21;-89;-79;-149;0;0;11;7;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.74;22;-68;-151;-106;-75;-148;-150;-127;-188;-120;-77;125;-112;21;-89;-80;-153;0;0;11;7;1;6;3;3;13;0;3;11;8;0;0;2;8
1456820379.75;22;-56;-140;-126;-64;-154;-142;-131;-185;-116;-80;126;-104;21;-92;-83;-131;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.76;22;-73;-145;-121;-56;-153;-147;-111;-184;-124;-84;127;-97;21;-97;-89;-130;0;0;11;7;1;6;3;3;13;0;3;3;8;0;0;2;8
1456820379.77;22;-64;-153;-117;-56;-149;-139;-109;-193;-126;-75;245;-97;21;-109;-89;-133;0;0;11;7;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.77;22;-64;-153;-117;-56;-149;-139;-109;-193;-126;-75;245;-97;21;-109;-89;-133;0;0;11;7;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.78;22;-57;-148;-120;-55;-165;-132;-121;-197;-122;-80;245;-97;21;-112;-76;-134;0;0;11;7;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.79;22;-57;-151;-121;-68;-180;-154;-131;-200;-124;-94;245;-102;21;-113;-79;-138;0;0;11;7;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.8;22;-56;-159;-124;-76;-166;-153;-132;-214;-124;-81;245;-114;21;-117;-98;-141;0;0;11;7;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.8;22;-70;-158;-113;-60;-146;-120;-106;-207;-121;-76;245;-114;21;-112;-91;-144;0;0;11;7;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.81;22;-58;-165;-97;-61;-149;-118;-89;-189;-119;-92;245;-103;21;-109;-81;-139;0;0;11;7;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.82;22;-57;-175;-94;-78;-156;-143;-109;-203;-119;-109;245;-98;21;-108;-86;-144;0;0;11;6;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.83;22;-56;-180;-100;-83;-152;-153;-117;-213;-122;-107;245;-99;21;-110;-92;-150;0;0;11;6;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.83;22;-44;-182;-102;-82;-151;-145;-94;-190;-122;-102;245;-97;21;-110;-86;-152;0;0;11;6;1;6;3;3;13;0;3;1;8;0;0;2;8
1456820379.84;22;-61;-171;-95;-86;-151;-130;-90;-172;-117;-112;245;-91;21;-101;-74;-154;0;0;11;6;1;6;3;3;14;0;3;1;8;0;0;2;8
1456820379.85;22;-56;-165;-93;-89;-153;-120;-96;-174;-119;-105;245;-87;21;-99;-82;-150;0;0;11;6;1;6;3;3;14;0;3;1;8;0;0;2;8
1456820379.85;22;-54;-168;-107;-91;-159;-123;-86;-177;-120;-92;245;-93;21;-100;-89;-160;0;0;11;6;1;6;3;3;14;0;3;1;8;0;0;2;8
1456820379.86;22;-61;-165;-111;-84;-154;-128;-88;-183;-120;-102;245;-99;21;-99;-85;-168;0;0;11;6;1;6;3;3;14;0;3;1;8;0;0;2;8
1456820379.87;22;-56;-153;-93;-74;-151;-131;-112;-185;-121;-104;245;-98;21;-99;-80;-153;0;0;11;6;0;6;3;3;14;0;3;1;8;0;0;2;8
1456820379.88;22;-56;-153;-93;-74;-151;-131;-112;-185;-121;-104;245;-98;21;-99;-80;-153;0;0;11;6;0;6;3;3;14;0;3;1;8;0;0;2;8
1456820379.88;22;-64;-147;-85;-76;-150;-124;-120;-168;-108;-88;245;-92;21;-94;-75;-142;0;0;11;6;0;6;3;3;14;0;3;1;8;0;0;2;8
1456820379.89;22;-50;-157;-99;-86;-148;-124;-107;-156;-101;-92;245;-95;21;-90;-74;-139;0;0;11;6;0;6;3;3;14;0;3;1;8;0;0;2;8
1456820379.9;22;-56;-165;-100;-89;-152;-145;-90;-167;-113;-117;245;-100;21;-92;-72;-152;0;0;11;6;0;6;3;3;14;0;3;1;8;0;0;2;8
1456820379.9;22;-74;-165;-93;-86;-156;-155;-89;-173;-121;-120;16;-97;21;-91;-74;-167;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820379.91;22;-53;-164;-96;-86;-151;-141;-108;-157;-116;-105;17;-92;21;-79;-76;-160;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820379.92;22;-57;-164;-98;-90;-147;-133;-123;-151;-121;-113;18;-99;21;-72;-72;-153;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820379.93;22;-63;-165;-94;-79;-146;-130;-103;-160;-122;-121;19;-97;21;-77;-80;-150;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820379.93;22;-62;-162;-92;-67;-150;-119;-80;-151;-110;-115;20;-90;22;-73;-88;-154;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820379.94;22;-61;-160;-91;-78;-153;-126;-88;-145;-113;-119;21;-103;22;-67;-80;-154;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820379.95;22;-47;-167;-94;-95;-155;-143;-100;-154;-124;-123;22;-115;22;-67;-74;-149;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820379.96;22;-57;-171;-103;-95;-166;-135;-105;-157;-127;-115;23;-103;22;-67;-81;-159;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820379.97;22;-55;-158;-102;-85;-167;-120;-112;-151;-121;-107;24;-92;22;-70;-85;-154;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820379.97;22;-56;-144;-95;-80;-157;-121;-124;-149;-116;-107;25;-96;22;-67;-76;-140;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820379.98;22;-74;-152;-96;-87;-166;-127;-126;-150;-121;-101;26;-96;22;-66;-75;-151;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820379.99;22;-57;-165;-97;-96;-176;-135;-103;-159;-129;-95;27;-93;21;-77;-84;-162;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820379.99;22;-60;-161;-101;-93;-161;-146;-92;-176;-126;-110;28;-101;21;-82;-91;-157;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.0;22;-68;-160;-118;-96;-154;-144;-118;-182;-120;-121;29;-113;21;-90;-102;-146;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.01;22;-55;-162;-117;-99;-163;-134;-121;-168;-127;-117;30;-111;21;-92;-105;-145;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.02;22;-56;-153;-93;-88;-142;-126;-95;-149;-121;-110;31;-92;21;-73;-93;-136;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.02;22;-56;-153;-93;-88;-142;-126;-95;-149;-121;-110;31;-92;21;-73;-93;-136;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.03;22;-56;-158;-92;-88;-122;-122;-97;-153;-92;-99;32;-87;21;-80;-94;-117;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.04;22;-62;-168;-101;-99;-140;-125;-90;-179;-90;-101;33;-104;21;-99;-95;-127;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.05;22;-54;-154;-97;-94;-151;-126;-86;-176;-114;-98;34;-106;21;-87;-92;-130;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.05;22;-50;-142;-105;-91;-146;-119;-126;-155;-117;-90;35;-94;21;-77;-98;-115;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.06;22;-70;-157;-117;-107;-153;-118;-128;-169;-113;-103;36;-98;21;-90;-96;-131;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.07;22;-54;-168;-109;-124;-159;-124;-88;-179;-122;-115;37;-99;21;-92;-91;-135;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.08;22;-53;-156;-97;-116;-151;-118;-93;-158;-116;-114;38;-90;21;-77;-87;-125;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.08;22;-63;-150;-95;-95;-148;-111;-118;-155;-94;-107;39;-91;21;-81;-82;-128;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.09;22;-54;-150;-97;-100;-144;-118;-123;-171;-89;-100;40;-100;21;-88;-84;-122;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.1;22;-68;-138;-95;-110;-149;-115;-112;-163;-103;-98;41;-92;21;-77;-84;-120;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.11;22;-61;-135;-92;-98;-156;-104;-89;-151;-106;-89;42;-87;21;-75;-84;-127;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.11;22;-59;-144;-98;-100;-141;-111;-74;-150;-96;-88;43;-94;21;-73;-85;-133;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.12;22;-70;-141;-112;-114;-133;-121;-96;-151;-93;-99;44;-94;22;-76;-94;-121;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.13;22;-60;-132;-117;-114;-135;-114;-125;-167;-93;-89;45;-93;22;-86;-102;-107;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.13;22;-60;-132;-117;-114;-135;-114;-125;-167;-93;-89;45;-93;22;-86;-102;-107;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.14;22;-65;-132;-102;-110;-130;-114;-119;-173;-90;-85;46;-91;21;-81;-94;-111;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.15;22;-60;-138;-89;-115;-138;-126;-88;-160;-93;-111;47;-87;22;-71;-87;-112;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.16;22;-60;-147;-99;-120;-157;-131;-91;-159;-98;-124;48;-98;21;-75;-88;-121;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.16;22;-61;-160;-111;-119;-153;-127;-119;-165;-98;-113;49;-112;21;-82;-99;-125;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.17;22;-47;-155;-101;-105;-149;-124;-109;-154;-98;-114;50;-101;21;-74;-103;-108;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.18;22;-65;-140;-87;-98;-156;-124;-85;-143;-102;-114;51;-85;21;-66;-90;-110;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.18;22;-62;-155;-98;-116;-151;-125;-87;-150;-108;-107;52;-96;21;-78;-91;-119;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.19;22;-56;-177;-114;-120;-151;-137;-103;-159;-118;-126;53;-116;21;-88;-102;-128;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.2;22;-69;-176;-105;-99;-156;-152;-116;-158;-121;-140;54;-114;21;-80;-104;-134;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.21;22;-59;-167;-96;-93;-144;-143;-109;-153;-105;-130;55;-96;21;-73;-101;-116;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.22;22;-64;-170;-107;-97;-125;-125;-88;-149;-90;-128;56;-95;21;-68;-91;-105;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.22;22;-59;-166;-115;-93;-119;-120;-96;-148;-93;-124;57;-108;21;-72;-87;-101;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.23;22;-51;-149;-114;-92;-128;-123;-120;-149;-98;-119;58;-117;21;-75;-93;-100;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.24;22;-51;-149;-114;-92;-128;-123;-120;-149;-98;-119;58;-117;21;-75;-93;-100;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.24;22;-57;-150;-118;-93;-142;-125;-123;-153;-97;-128;59;-115;21;-63;-91;-107;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.25;22;-47;-157;-120;-91;-144;-121;-115;-149;-95;-123;60;-107;22;-58;-87;-101;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.26;22;-60;-148;-111;-94;-141;-120;-94;-152;-92;-109;61;-112;22;-62;-90;-107;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.27;22;-58;-160;-116;-117;-151;-139;-99;-166;-100;-120;62;-126;22;-73;-99;-116;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.28;22;-48;-182;-122;-130;-161;-160;-130;-171;-120;-142;63;-128;22;-79;-100;-107;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.28;22;-68;-172;-105;-110;-157;-152;-119;-155;-119;-131;63;-118;22;-67;-89;-98;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.29;22;-58;-154;-84;-94;-141;-127;-86;-142;-96;-108;63;-110;22;-53;-81;-96;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.3;22;-54;-146;-87;-93;-124;-103;-91;-137;-90;-117;63;-99;22;-47;-79;-98;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.3;22;-58;-141;-97;-86;-131;-86;-102;-132;-104;-122;63;-88;21;-48;-86;-96;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.31;22;-57;-143;-95;-83;-139;-98;-95;-129;-103;-109;63;-105;21;-49;-90;-105;0;0;11;6;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.32;22;-65;-142;-103;-90;-132;-112;-103;-122;-101;-120;63;-114;21;-47;-90;-119;0;0;11;5;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.33;22;-56;-136;-120;-92;-136;-100;-128;-128;-113;-124;63;-94;21;-49;-102;-116;0;0;11;5;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.33;22;-67;-142;-113;-86;-139;-97;-120;-138;-107;-108;63;-87;21;-48;-99;-120;0;0;11;5;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.34;22;-67;-142;-113;-86;-139;-97;-120;-138;-107;-108;63;-87;21;-48;-99;-120;0;0;11;5;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.35;22;-66;-149;-92;-85;-121;-112;-85;-129;-88;-113;63;-100;21;-47;-81;-115;0;0;11;5;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.36;22;-57;-153;-96;-102;-127;-122;-90;-130;-97;-133;63;-106;21;-49;-89;-109;0;0;11;5;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.36;22;-74;-162;-112;-128;-163;-144;-122;-154;-122;-144;63;-112;21;-53;-102;-129;0;0;11;5;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.37;22;-57;-157;-104;-116;-163;-145;-126;-155;-118;-139;63;-122;21;-54;-95;-120;0;0;11;5;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.38;22;-51;-138;-96;-93;-140;-127;-124;-125;-104;-135;63;-116;21;-39;-84;-99;0;0;11;5;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.38;22;-61;-153;-111;-127;-171;-166;-128;-125;-119;-150;63;-120;21;-39;-87;-129;0;0;11;5;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.39;22;-47;-170;-127;-143;-200;-184;-120;-136;-132;-158;63;-120;21;-52;-93;-152;0;0;11;5;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.4;22;-59;-147;-111;-83;-162;-95;-106;-117;-109;-135;63;-91;21;-46;-92;-115;0;0;11;5;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.41;22;-59;-127;-95;-49;-131;-22;-96;-106;-85;-96;63;-78;21;-42;-93;-76;0;0;11;5;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.41;22;-56;-125;-109;-56;-163;-11;-107;-123;-91;-78;81;-90;21;-48;-92;-83;0;0;11;5;0;6;3;3;14;0;3;11;8;0;0;2;8
1456820380.42;22;-66;-113;-116;-31;-192;36;-139;-129;-109;-80;82;-86;21;-49;-100;-79;0;0;11;5;0;6;3;3;14;0;3;3;8;0;0;2;8
1456820380.43;22;-62;-101;-97;0;-193;92;-126;-108;-117;-64;83;-62;21;-36;-99;-54;0;0;11;5;0;6;3;3;14;0;3;3;8;0;0;2;8
1456820380.43;22;-62;-101;-97;0;-193;92;-126;-108;-117;-64;83;-62;21;-36;-99;-54;0;0;11;5;0;6;3;3;14;0;3;3;8;0;0;2;8
1456820380.44;22;-64;-92;-87;4;-203;103;-90;-80;-118;-46;84;-45;20;-17;-80;-59;0;0;11;5;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.45;22;-51;-84;-90;-3;-217;103;-104;-75;-119;-47;85;-47;20;-12;-84;-54;0;0;11;5;0;6;3;3;14;0;3;11;8;0;0;2;8
1456820380.46;22;-55;-84;-88;-17;-223;96;-132;-88;-121;-53;86;-58;20;-15;-95;-48;0;0;11;5;0;6;3;3;14;0;3;3;8;0;0;2;8
1456820380.46;22;-65;-84;-91;-20;-218;89;-136;-82;-117;-43;87;-58;20;-14;-82;-50;0;0;11;5;0;6;3;3;14;0;3;3;8;0;0;2;8
1456820380.47;22;-47;-78;-97;-9;-215;90;-129;-67;-108;-36;88;-50;20;-11;-77;-32;0;0;11;5;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.48;22;-62;-73;-92;-18;-227;77;-115;-72;-112;-40;89;-51;20;-8;-89;-39;0;0;11;5;0;6;3;3;14;0;3;11;8;0;0;2;8
1456820380.48;22;-64;-78;-87;-35;-235;57;-103;-67;-119;-43;90;-55;20;-1;-88;-60;0;0;11;5;0;6;3;3;14;0;3;3;8;0;0;2;8
1456820380.49;22;-55;-90;-100;-31;-235;53;-124;-57;-122;-60;91;-53;19;3;-83;-73;0;0;11;5;0;6;3;3;14;0;3;3;8;0;0;2;8
1456820380.5;22;-70;-102;-109;-26;-238;54;-144;-82;-128;-76;92;-58;19;-10;-101;-87;0;0;11;5;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.51;22;-59;-100;-106;-35;-236;46;-125;-106;-123;-70;93;-69;19;-35;-115;-83;0;0;11;5;0;6;3;3;14;0;3;11;8;0;0;2;8
1456820380.51;22;-57;-87;-110;-37;-220;36;-101;-95;-114;-68;94;-70;19;-36;-100;-71;0;0;11;5;0;6;3;3;14;0;3;3;8;0;0;2;8
1456820380.52;22;-57;-87;-110;-37;-220;36;-101;-95;-114;-68;94;-70;19;-36;-100;-71;0;0;11;5;0;6;3;3;14;0;3;3;8;0;0;2;8
1456820380.53;22;-62;-91;-109;-32;-214;30;-118;-89;-120;-73;95;-64;19;-25;-90;-70;0;0;11;5;0;6;3;3;14;0;3;3;8;0;0;2;8
1456820380.54;22;-58;-105;-98;-38;-228;25;-139;-98;-126;-77;96;-67;19;-31;-86;-87;0;0;11;5;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.54;22;-58;-107;-93;-46;-237;28;-119;-88;-125;-77;97;-65;19;-38;-73;-95;0;0;11;5;0;6;3;3;14;0;3;11;8;0;0;2;8
1456820380.55;22;-49;-109;-96;-43;-231;26;-112;-61;-125;-73;98;-57;19;-29;-67;-86;0;0;11;5;0;6;3;3;14;0;3;3;8;0;0;2;8
1456820380.56;22;-63;-117;-88;-44;-233;7;-127;-53;-126;-70;99;-62;19;-18;-68;-100;0;0;11;5;0;6;3;3;14;0;3;3;8;0;0;2;8
1456820380.57;22;-56;-122;-84;-52;-238;-2;-113;-59;-123;-66;100;-68;19;-34;-69;-112;0;0;11;5;0;6;3;3;14;0;3;0;8;0;0;2;8
1456820380.57;22;-49;-116;-87;-56;-230;7;-100;-66;-123;-65;101;-61;19;-48;-72;-110;0;0;11;5;0;6;3;3;14;0;3;11;8;0;0;2;8
1456820380.58;22;-73;-105;-87;-60;-219;2;-117;-82;-127;-62;102;-65;19;-45;-77;-111;0;0;11;5;0;6;3;3;14;0;3;3;8;0;0;2;8
